ticker,datetime,title,label,sentiment_score,confidence,CAR
AMZN,2024-06-09,AMZN warns of slower growth in upcoming quarter,negative,-0.49871986432587595,0.49871986432587595,-0.030904701372138882
AMZN,2024-06-09,AMZN shares slide after disappointing guidance,negative,-0.9151231144440772,0.9151231144440772,-0.008751100520639498
TSLA,2024-06-09,TSLA files standard quarterly report with SEC,neutral,-0.08868078987557124,0.7974401460430608,-0.008048996348936523
MSFT,2024-06-09,MSFT beats quarterly earnings estimates by wide margin,positive,0.8261920168519057,0.8261920168519057,0.022132329868490223
AAPL,2024-06-09,Analysts upgrade AAPL stock on positive outlook,positive,0.4266521390237616,0.4266521390237616,-0.013758076907114471
MSFT,2024-06-10,MSFT to present at upcoming investor conference,neutral,0.1497314191422716,0.7662738944426148,0.005010799928307712
GOOGL,2024-06-10,GOOGL reports record profit driven by demand surge,positive,0.4585026126533005,0.4585026126533005,-0.019573283476034074
AMZN,2024-06-10,AMZN shares slide after disappointing guidance,negative,-0.9071996377322915,0.9071996377322915,-0.009043427963206268
GOOGL,2024-06-11,GOOGL updates corporate governance policy,neutral,-0.06109138289665052,0.6631767804525128,-0.003756435031600184
NVDA,2024-06-11,NVDA stock rallies on optimistic guidance,positive,0.7482889480210579,0.7482889480210579,0.005014654696396993
AMZN,2024-06-11,AMZN faces regulatory scrutiny over business practices,negative,-0.6324506657869935,0.6324506657869935,-0.020075548534126377
NVDA,2024-06-11,NVDA files standard quarterly report with SEC,neutral,0.10516010375723475,0.7548295535964831,-0.03849304428497176
MSFT,2024-06-11,Analysts upgrade MSFT stock on positive outlook,positive,0.41247732963849965,0.41247732963849965,0.0008594101443983922
GOOGL,2024-06-11,GOOGL announces stronger than expected revenue growth,positive,0.909031092607118,0.909031092607118,0.013393773373341421
MSFT,2024-06-11,Analysts upgrade MSFT stock on positive outlook,positive,0.9409405605012254,0.9409405605012254,0.03184198759887743
AAPL,2024-06-11,AAPL updates corporate governance policy,neutral,0.001898979486189889,0.7777049742571547,-0.024347776516179715
AMZN,2024-06-11,AMZN holds annual shareholder meeting,neutral,-0.10850127896518523,0.8097343604732206,-0.023919858445836314
MSFT,2024-06-11,MSFT updates corporate governance policy,neutral,-0.12420529496671645,0.570516546008852,0.018517794440334502
AMZN,2024-06-11,"AMZN misses earnings expectations, shares under pressure",negative,-0.9259403127300883,0.9259403127300883,-0.02361526287241794
AMZN,2024-06-12,Analysts upgrade AMZN stock on positive outlook,positive,0.9618273323489531,0.9618273323489531,0.03773356069617784
AMZN,2024-06-12,Analysts upgrade AMZN stock on positive outlook,positive,0.6806659064733009,0.6806659064733009,-0.006279635716725277
NVDA,2024-06-12,Analysts upgrade NVDA stock on positive outlook,positive,0.4568706676705646,0.4568706676705646,7.239849704721892e-05
GOOGL,2024-06-12,GOOGL faces regulatory scrutiny over business practices,negative,-0.9358830293551861,0.9358830293551861,-0.0006366605962839934
GOOGL,2024-06-13,GOOGL beats quarterly earnings estimates by wide margin,positive,0.9075663128691751,0.9075663128691751,0.00012924545854744486
AMZN,2024-06-13,AMZN announces routine board meeting schedule,neutral,0.11372063389768802,0.5384380931887525,-0.005519598991603591
TSLA,2024-06-13,Analysts upgrade TSLA stock on positive outlook,positive,0.5796352506208594,0.5796352506208594,6.773999452268017e-05
AMZN,2024-06-13,AMZN updates corporate governance policy,neutral,0.06583888678528105,0.6728372159100415,0.0014246262122480733
META,2024-06-14,META announces stronger than expected revenue growth,positive,0.6468560260525477,0.6468560260525477,0.04844746363937856
META,2024-06-14,META files standard quarterly report with SEC,neutral,0.07038632758054847,0.5772165963475616,-0.006104538847780357
MSFT,2024-06-14,MSFT announces stronger than expected revenue growth,positive,0.9158454755215764,0.9158454755215764,0.02143974452077846
GOOGL,2024-06-14,GOOGL to present at upcoming investor conference,neutral,-0.14722206545366298,0.5753287899245407,0.013931834657084467
NVDA,2024-06-15,NVDA stock rallies on optimistic guidance,positive,0.7271057657035608,0.7271057657035608,-0.01211070369815793
GOOGL,2024-06-15,GOOGL announces stronger than expected revenue growth,positive,0.8266371432657778,0.8266371432657778,0.014347825408142304
GOOGL,2024-06-15,GOOGL announces stronger than expected revenue growth,positive,0.9433725787675956,0.9433725787675956,0.022845910170846306
AAPL,2024-06-15,AAPL holds annual shareholder meeting,neutral,-0.1440700663971925,0.630618737068712,0.026685044827767
GOOGL,2024-06-15,GOOGL announces stronger than expected revenue growth,positive,0.8038916233022696,0.8038916233022696,-0.026680964304574263
AMZN,2024-06-15,AMZN reports record profit driven by demand surge,positive,0.8934195314246404,0.8934195314246404,0.04598003192384943
TSLA,2024-06-16,Analysts upgrade TSLA stock on positive outlook,positive,0.8418042600035623,0.8418042600035623,0.007193576226307591
MSFT,2024-06-16,Analysts upgrade MSFT stock on positive outlook,positive,0.4852692714309677,0.4852692714309677,0.03654509689585575
TSLA,2024-06-17,TSLA updates corporate governance policy,neutral,0.02828180829047397,0.851258969862215,-0.04126381597541238
MSFT,2024-06-17,MSFT updates corporate governance policy,neutral,-0.12455652262927107,0.6367707754182641,-0.03175646023582519
NVDA,2024-06-18,NVDA beats quarterly earnings estimates by wide margin,positive,0.7655458612230841,0.7655458612230841,-0.012423991567615795
GOOGL,2024-06-18,GOOGL announces routine board meeting schedule,neutral,-0.10381092522671206,0.6691201330187174,0.054627053346189385
MSFT,2024-06-18,MSFT beats quarterly earnings estimates by wide margin,positive,0.735456131675204,0.735456131675204,0.016149978977212515
AMZN,2024-06-18,AMZN unveils breakthrough product to strong reception,positive,0.7915364175296076,0.7915364175296076,-0.023861103964417447
META,2024-06-18,META unveils breakthrough product to strong reception,positive,0.8645850109717128,0.8645850109717128,0.03424580581926286
AAPL,2024-06-19,AAPL stock rallies on optimistic guidance,positive,0.6721132426441685,0.6721132426441685,0.022363682181915
AAPL,2024-06-19,AAPL stock rallies on optimistic guidance,positive,0.9756842543898997,0.9756842543898997,0.026688312741978474
TSLA,2024-06-19,Analysts upgrade TSLA stock on positive outlook,positive,0.5096020195739415,0.5096020195739415,-0.0004948446818420571
AAPL,2024-06-19,AAPL warns of slower growth in upcoming quarter,negative,-0.4834272272522844,0.4834272272522844,0.011559885919040013
NVDA,2024-06-20,Analysts downgrade NVDA citing weak demand,negative,-0.9144489597768057,0.9144489597768057,-0.002305993673882378
AMZN,2024-06-20,AMZN shares slide after disappointing guidance,negative,-0.9076220440343188,0.9076220440343188,0.0012262473990750315
NVDA,2024-06-20,NVDA faces regulatory scrutiny over business practices,negative,-0.7457246046643505,0.7457246046643505,0.0036144156561214533
AAPL,2024-06-21,"AAPL misses earnings expectations, shares under pressure",negative,-0.4744057862367572,0.4744057862367572,-0.0063378226555221625
AMZN,2024-06-21,Analysts upgrade AMZN stock on positive outlook,positive,0.9589186794804666,0.9589186794804666,0.01978568887615273
TSLA,2024-06-21,TSLA updates corporate governance policy,neutral,0.1434613292293684,0.7979966103118754,-0.0019294517503364531
NVDA,2024-06-21,NVDA to present at upcoming investor conference,neutral,-0.0878938375425564,0.6208286275134554,-0.0057491298777543574
NVDA,2024-06-22,NVDA stock rallies on optimistic guidance,positive,0.766919686291395,0.766919686291395,0.002690746862976075
AAPL,2024-06-22,Analysts downgrade AAPL citing weak demand,negative,-0.6541648902459007,0.6541648902459007,-0.03022493374395526
GOOGL,2024-06-23,GOOGL faces regulatory scrutiny over business practices,negative,-0.5709553312117679,0.5709553312117679,0.014585825192246158
TSLA,2024-06-23,TSLA updates corporate governance policy,neutral,-0.1291078090225816,0.5551990069391621,0.00671527189918432
NVDA,2024-06-23,NVDA to present at upcoming investor conference,neutral,0.027022768607492753,0.5380196790257605,0.0066455309601372685
NVDA,2024-06-23,NVDA holds annual shareholder meeting,neutral,0.050354747654395904,0.5517451213833098,-0.004721688896108806
AMZN,2024-06-23,AMZN updates corporate governance policy,neutral,0.001089877554929758,0.7081100458962276,-0.015573299771184447
GOOGL,2024-06-24,GOOGL beats quarterly earnings estimates by wide margin,positive,0.43866295601184563,0.43866295601184563,-0.011723177976740839
MSFT,2024-06-24,MSFT files standard quarterly report with SEC,neutral,-0.12455421830645037,0.7221846840551056,-0.014600618936641468
NVDA,2024-06-24,NVDA files standard quarterly report with SEC,neutral,-0.053252867709681045,0.5969931412113331,-0.030731566813711746
META,2024-06-26,META announces stronger than expected revenue growth,positive,0.7457172107166723,0.7457172107166723,0.008112056073509729
GOOGL,2024-06-26,GOOGL unveils breakthrough product to strong reception,positive,0.9689801849859725,0.9689801849859725,0.04110732411177831
AMZN,2024-06-26,AMZN unveils breakthrough product to strong reception,positive,0.4082224097478389,0.4082224097478389,0.034272973372491924
META,2024-06-26,Analysts downgrade META citing weak demand,negative,-0.952760869284716,0.952760869284716,-0.048955595103450406
MSFT,2024-06-26,MSFT stock rallies on optimistic guidance,positive,0.5732203170823433,0.5732203170823433,0.022408011837590516
AAPL,2024-06-27,AAPL stock rallies on optimistic guidance,positive,0.8329145634883706,0.8329145634883706,-0.020541464511259787
TSLA,2024-06-28,TSLA announces stronger than expected revenue growth,positive,0.7273629569409752,0.7273629569409752,0.053479839002817914
AMZN,2024-06-28,AMZN reports record profit driven by demand surge,positive,0.7417395456757186,0.7417395456757186,-0.0007569059288001084
TSLA,2024-06-28,TSLA announces stronger than expected revenue growth,positive,0.8586688545622947,0.8586688545622947,0.004987930361242628
AMZN,2024-06-28,AMZN faces regulatory scrutiny over business practices,negative,-0.6181332700598559,0.6181332700598559,-0.04301868773005844
NVDA,2024-06-29,NVDA updates corporate governance policy,neutral,0.13586981852092347,0.6163671352560475,-0.0010947106753479564
AAPL,2024-06-29,AAPL files standard quarterly report with SEC,neutral,0.04929406209821627,0.6625547445760283,0.009874915682621473
AAPL,2024-06-29,AAPL announces routine board meeting schedule,neutral,0.039249672109422706,0.571002632974787,0.018592436362040606
TSLA,2024-06-30,TSLA warns of slower growth in upcoming quarter,negative,-0.7238825648906995,0.7238825648906995,0.019477614669424468
META,2024-06-30,META stock rallies on optimistic guidance,positive,0.7132017326298106,0.7132017326298106,0.037966600231161135
GOOGL,2024-06-30,GOOGL warns of slower growth in upcoming quarter,negative,-0.7661161929611119,0.7661161929611119,-0.03254971310849566
TSLA,2024-06-30,TSLA unveils breakthrough product to strong reception,positive,0.9363482405095396,0.9363482405095396,0.0035908496842494853
AMZN,2024-07-01,AMZN to present at upcoming investor conference,neutral,-0.09646747145345072,0.5798167971597962,-0.024688602326487504
NVDA,2024-07-01,NVDA holds annual shareholder meeting,neutral,0.11950996420846074,0.805012858828261,0.007199514248761429
AAPL,2024-07-01,"AAPL misses earnings expectations, shares under pressure",negative,-0.7440352725290178,0.7440352725290178,0.023386475195348436
AMZN,2024-07-01,AMZN warns of slower growth in upcoming quarter,negative,-0.8459190495481259,0.8459190495481259,-0.023442037281282337
AMZN,2024-07-02,AMZN files standard quarterly report with SEC,neutral,0.07558893647247464,0.7163426547779805,-0.005712984726190529
GOOGL,2024-07-02,GOOGL holds annual shareholder meeting,neutral,0.1204925560699315,0.8938274433003017,-0.02041470967730219
AAPL,2024-07-02,AAPL holds annual shareholder meeting,neutral,0.08623916238945067,0.8328480301127945,-0.01459840166665934
GOOGL,2024-07-02,GOOGL files standard quarterly report with SEC,neutral,0.1431578189743072,0.5945441741534179,-0.004332328225313995
MSFT,2024-07-02,Analysts upgrade MSFT stock on positive outlook,positive,0.6155732932874888,0.6155732932874888,-0.012841214556327814
AAPL,2024-07-03,AAPL holds annual shareholder meeting,neutral,-0.009707923012021058,0.5786968723002526,0.0004760929102427399
META,2024-07-03,META updates corporate governance policy,neutral,0.09900575374770842,0.8903590161471586,0.009582188058929804
AMZN,2024-07-03,AMZN announces layoffs amid cost-cutting measures,negative,-0.6874838456820127,0.6874838456820127,0.018352032446893266
TSLA,2024-07-04,TSLA announces routine board meeting schedule,neutral,-0.00522824742381181,0.8074510357837517,0.04062304234326417
GOOGL,2024-07-04,GOOGL updates corporate governance policy,neutral,0.019523373189211657,0.608136715279731,-0.008488227604260578
META,2024-07-04,META shares slide after disappointing guidance,negative,-0.7436046173341131,0.7436046173341131,-0.03475408482935688
GOOGL,2024-07-04,Analysts downgrade GOOGL citing weak demand,negative,-0.9688196572556582,0.9688196572556582,-0.02506660269775904
TSLA,2024-07-05,TSLA warns of slower growth in upcoming quarter,negative,-0.6126576699701051,0.6126576699701051,-0.003269985255809585
TSLA,2024-07-05,TSLA warns of slower growth in upcoming quarter,negative,-0.559485431880347,0.559485431880347,-0.02326404605445649
TSLA,2024-07-06,TSLA holds annual shareholder meeting,neutral,0.0821162048254879,0.8461826192222652,-0.024420949932828114
AAPL,2024-07-06,AAPL to present at upcoming investor conference,neutral,-0.05971539246571807,0.6954336181406133,0.00986657785309275
META,2024-07-06,META shares slide after disappointing guidance,negative,-0.47370032255809147,0.47370032255809147,0.022353566605420115
GOOGL,2024-07-06,GOOGL faces regulatory scrutiny over business practices,negative,-0.9370455912017948,0.9370455912017948,-0.03578704105983872
TSLA,2024-07-07,TSLA announces stronger than expected revenue growth,positive,0.6524628960719965,0.6524628960719965,0.016448350893445048
META,2024-07-07,"META misses earnings expectations, shares under pressure",negative,-0.8615991692487924,0.8615991692487924,-0.05438365625855772
TSLA,2024-07-09,TSLA unveils breakthrough product to strong reception,positive,0.8696568482231233,0.8696568482231233,0.018102549022744826
GOOGL,2024-07-09,GOOGL files standard quarterly report with SEC,neutral,-0.03650705328797542,0.808309285466148,-0.004735782340111793
AAPL,2024-07-09,AAPL shares slide after disappointing guidance,negative,-0.43951629925587543,0.43951629925587543,-0.012340411719821653
AMZN,2024-07-09,AMZN files standard quarterly report with SEC,neutral,-0.14630919423341915,0.6817271847366986,-0.034239828734679796
GOOGL,2024-07-10,GOOGL faces regulatory scrutiny over business practices,negative,-0.81186283904893,0.81186283904893,-0.0016941857294785305
GOOGL,2024-07-10,GOOGL to present at upcoming investor conference,neutral,0.0646221388847405,0.7955936015662167,0.0015819619351594562
AMZN,2024-07-11,AMZN announces routine board meeting schedule,neutral,0.04315953602419936,0.829104645308332,0.009997579885403902
MSFT,2024-07-11,MSFT announces stronger than expected revenue growth,positive,0.7743787563215603,0.7743787563215603,0.03586605808145541
MSFT,2024-07-11,Analysts upgrade MSFT stock on positive outlook,positive,0.7079318977538596,0.7079318977538596,-0.015790801216832854
NVDA,2024-07-11,NVDA stock rallies on optimistic guidance,positive,0.9265677369155225,0.9265677369155225,0.007846120864323906
GOOGL,2024-07-12,GOOGL holds annual shareholder meeting,neutral,0.04798539033878363,0.7398781426863962,0.009596035042743848
AMZN,2024-07-12,AMZN warns of slower growth in upcoming quarter,negative,-0.4350492982796441,0.4350492982796441,0.0011418027894547463
META,2024-07-12,META stock rallies on optimistic guidance,positive,0.9034879810119963,0.9034879810119963,0.04950421016386623
MSFT,2024-07-12,MSFT announces routine board meeting schedule,neutral,0.12490440586145338,0.6923641713200315,0.025421803867475674
AAPL,2024-07-12,AAPL announces layoffs amid cost-cutting measures,negative,-0.5828252059487087,0.5828252059487087,-0.023952555050657923
NVDA,2024-07-12,NVDA announces layoffs amid cost-cutting measures,negative,-0.8482664970720881,0.8482664970720881,-0.00972714917633572
META,2024-07-13,META unveils breakthrough product to strong reception,positive,0.9655499358124527,0.9655499358124527,-0.005828332586964044
NVDA,2024-07-13,Analysts upgrade NVDA stock on positive outlook,positive,0.425844221814465,0.425844221814465,0.014642315559136743
AMZN,2024-07-13,AMZN shares slide after disappointing guidance,negative,-0.9196616595433307,0.9196616595433307,-0.012407302190494386
NVDA,2024-07-14,NVDA announces stronger than expected revenue growth,positive,0.6895171266691673,0.6895171266691673,0.018630945565557437
TSLA,2024-07-14,TSLA reports record profit driven by demand surge,positive,0.5951340878123713,0.5951340878123713,0.024273356126410107
NVDA,2024-07-15,"NVDA misses earnings expectations, shares under pressure",negative,-0.9001358593992306,0.9001358593992306,-0.004571414370389576
MSFT,2024-07-15,MSFT announces stronger than expected revenue growth,positive,0.7460026520787296,0.7460026520787296,-0.03669516631682849
AAPL,2024-07-15,AAPL updates corporate governance policy,neutral,0.14566205084847786,0.6859893824774612,-0.0333143104301154
TSLA,2024-07-15,TSLA holds annual shareholder meeting,neutral,-0.11679237779111516,0.6009745162198349,-0.006171232022593809
TSLA,2024-07-15,TSLA beats quarterly earnings estimates by wide margin,positive,0.9675196220842136,0.9675196220842136,0.022508278865731937
GOOGL,2024-07-15,GOOGL announces routine board meeting schedule,neutral,-0.11524298269941949,0.5288236588291775,0.01997709534842691
NVDA,2024-07-15,NVDA files standard quarterly report with SEC,neutral,0.029878032456783693,0.8724944942760408,0.012266296942718847
GOOGL,2024-07-16,GOOGL stock rallies on optimistic guidance,positive,0.9162529159184191,0.9162529159184191,-0.0006873669320806627
AMZN,2024-07-16,AMZN holds annual shareholder meeting,neutral,0.08460155122145316,0.8467205753047706,0.015556952920934973
META,2024-07-16,"META misses earnings expectations, shares under pressure",negative,-0.9193931920397124,0.9193931920397124,-0.07308147463742871
NVDA,2024-07-17,NVDA faces regulatory scrutiny over business practices,negative,-0.8009102146099705,0.8009102146099705,0.01173903463527286
AAPL,2024-07-17,AAPL announces layoffs amid cost-cutting measures,negative,-0.6901661802808357,0.6901661802808357,-0.01915224679480671
AAPL,2024-07-18,AAPL unveils breakthrough product to strong reception,positive,0.5640330428944802,0.5640330428944802,-0.009533400086337872
META,2024-07-18,META announces layoffs amid cost-cutting measures,negative,-0.7562617649650432,0.7562617649650432,-0.003758325787172387
TSLA,2024-07-18,TSLA faces regulatory scrutiny over business practices,negative,-0.544231669940678,0.544231669940678,-0.010473452635088865
NVDA,2024-07-19,NVDA reports record profit driven by demand surge,positive,0.9402894661484386,0.9402894661484386,0.00589754252532439
AAPL,2024-07-20,AAPL announces layoffs amid cost-cutting measures,negative,-0.7934744450037237,0.7934744450037237,0.0018128640304373826
MSFT,2024-07-20,MSFT announces layoffs amid cost-cutting measures,negative,-0.8324843587757828,0.8324843587757828,-0.02874608728784326
TSLA,2024-07-20,TSLA holds annual shareholder meeting,neutral,-0.04153917640824019,0.8252637383280452,0.016477298839821974
NVDA,2024-07-20,NVDA announces layoffs amid cost-cutting measures,negative,-0.6040795784054096,0.6040795784054096,0.023161129293911273
NVDA,2024-07-20,NVDA holds annual shareholder meeting,neutral,-0.13795461013588006,0.5807128442876222,0.025002398639349745
MSFT,2024-07-20,MSFT shares slide after disappointing guidance,negative,-0.6129819469341429,0.6129819469341429,-0.00990694392781396
META,2024-07-21,"META misses earnings expectations, shares under pressure",negative,-0.8106694421430588,0.8106694421430588,-0.019134543077114635
NVDA,2024-07-21,NVDA shares slide after disappointing guidance,negative,-0.5653283043372878,0.5653283043372878,-0.006056365579070078
GOOGL,2024-07-21,GOOGL to present at upcoming investor conference,neutral,0.015272630547120886,0.8314187699355143,0.036263928413149744
MSFT,2024-07-21,Analysts downgrade MSFT citing weak demand,negative,-0.5758187131448809,0.5758187131448809,-0.014324557457975114
AAPL,2024-07-21,AAPL beats quarterly earnings estimates by wide margin,positive,0.8977171470098992,0.8977171470098992,0.01841907522732735
MSFT,2024-07-22,MSFT to present at upcoming investor conference,neutral,-0.008671138157060249,0.7260944425924756,-0.0068277676720714005
AAPL,2024-07-23,AAPL stock rallies on optimistic guidance,positive,0.4583654580118452,0.4583654580118452,0.005707256993004029
META,2024-07-23,META warns of slower growth in upcoming quarter,negative,-0.6249582808799112,0.6249582808799112,-0.0047989736346199085
AMZN,2024-07-23,AMZN announces routine board meeting schedule,neutral,0.10508228965011654,0.6362363182366098,-0.016199711919866622
AAPL,2024-07-24,Analysts upgrade AAPL stock on positive outlook,positive,0.486242214073692,0.486242214073692,0.04186758609921722
NVDA,2024-07-24,NVDA to present at upcoming investor conference,neutral,0.050684297697473873,0.5210303961292222,0.029747160490188176
GOOGL,2024-07-24,GOOGL stock rallies on optimistic guidance,positive,0.945636973294096,0.945636973294096,0.009707378261801448
GOOGL,2024-07-25,Analysts upgrade GOOGL stock on positive outlook,positive,0.7427837305113499,0.7427837305113499,-0.0030035346413590236
AMZN,2024-07-26,AMZN beats quarterly earnings estimates by wide margin,positive,0.7549194869490492,0.7549194869490492,-0.026838815960269595
TSLA,2024-07-26,"TSLA misses earnings expectations, shares under pressure",negative,-0.828819557014483,0.828819557014483,-0.02735425848826751
META,2024-07-26,META updates corporate governance policy,neutral,-0.006748237911680166,0.8045730252736031,0.007167863188106261
MSFT,2024-07-27,MSFT shares slide after disappointing guidance,negative,-0.5656056051224141,0.5656056051224141,-0.010350057069906046
TSLA,2024-07-27,TSLA beats quarterly earnings estimates by wide margin,positive,0.9351911370721668,0.9351911370721668,0.023074546068945274
MSFT,2024-07-27,MSFT files standard quarterly report with SEC,neutral,-0.010596108642801139,0.6471617360887271,-0.04018985651841559
AMZN,2024-07-28,AMZN beats quarterly earnings estimates by wide margin,positive,0.5396794739515937,0.5396794739515937,0.0499585582878858
MSFT,2024-07-29,MSFT announces stronger than expected revenue growth,positive,0.7969835028640871,0.7969835028640871,0.028443293790660903
GOOGL,2024-07-29,"GOOGL misses earnings expectations, shares under pressure",negative,-0.47818052726612836,0.47818052726612836,-0.03651361281681174
AMZN,2024-07-29,"AMZN misses earnings expectations, shares under pressure",negative,-0.7581728389735624,0.7581728389735624,0.000963691409192162
NVDA,2024-07-29,NVDA beats quarterly earnings estimates by wide margin,positive,0.8994223362800946,0.8994223362800946,-0.0015437819120685866
AMZN,2024-07-29,AMZN files standard quarterly report with SEC,neutral,0.09131754838412323,0.7130889104262961,0.0027006795429459452
TSLA,2024-07-30,TSLA announces layoffs amid cost-cutting measures,negative,-0.7537337653052858,0.7537337653052858,-0.01841997279099998
MSFT,2024-07-30,MSFT announces routine board meeting schedule,neutral,-0.11644655928579684,0.8330117139696029,0.011318199276337588
GOOGL,2024-07-31,GOOGL holds annual shareholder meeting,neutral,-0.0787024909918208,0.8411124518527651,0.031038202535360576
NVDA,2024-08-01,NVDA reports record profit driven by demand surge,positive,0.9882504481241681,0.9882504481241681,0.015910828429670166
MSFT,2024-08-01,MSFT warns of slower growth in upcoming quarter,negative,-0.4172881656070071,0.4172881656070071,-0.00934991212548115
META,2024-08-02,META holds annual shareholder meeting,neutral,0.02098014559245792,0.5418460387219101,-0.007281428051911034
NVDA,2024-08-02,NVDA shares slide after disappointing guidance,negative,-0.6082276390954382,0.6082276390954382,-0.0237091533139048
NVDA,2024-08-03,NVDA beats quarterly earnings estimates by wide margin,positive,0.6044224066902367,0.6044224066902367,0.010738757648564697
MSFT,2024-08-03,MSFT announces layoffs amid cost-cutting measures,negative,-0.4277757435935162,0.4277757435935162,-0.05002083744369222
AAPL,2024-08-03,AAPL files standard quarterly report with SEC,neutral,-0.09806164607324902,0.5366884023296792,-0.012148929458569827
MSFT,2024-08-03,MSFT updates corporate governance policy,neutral,0.0715741159372148,0.6268612684519915,0.006177880076175714
GOOGL,2024-08-03,GOOGL files standard quarterly report with SEC,neutral,0.10619531284416875,0.6288862695291753,0.02107081225701055
META,2024-08-03,META updates corporate governance policy,neutral,0.028563852124011524,0.6569476371687176,-0.007380821207396029
AAPL,2024-08-04,AAPL shares slide after disappointing guidance,negative,-0.9012321331810903,0.9012321331810903,-0.0025437056204338226
AAPL,2024-08-04,AAPL reports record profit driven by demand surge,positive,0.5057683018130661,0.5057683018130661,0.03681541037204004
MSFT,2024-08-05,MSFT holds annual shareholder meeting,neutral,0.0805942475752971,0.5430963783823586,-0.008776998257153584
GOOGL,2024-08-05,GOOGL warns of slower growth in upcoming quarter,negative,-0.6570083185880846,0.6570083185880846,-0.059469294978512104
